Acidobacteria	Holophagales
Actinobacteria	Acidimicrobiales
Actinobacteria	Actinomycetales
Actinobacteria	Coriobacteriales
Actinobacteria	Gaiellales
Actinobacteria	Nitriliruptorales
Actinobacteria	Rubrobacterales
Actinobacteria	Solirubrobacterales
Armatimonadetes	Armatimonadales
Armatimonadetes	Chthonomonadales
Bacteroidetes	Bacteroidales
Bacteroidetes	Cytophagales
Bacteroidetes	Flavobacteriales
Bacteroidetes	Sphingobacteriales
Chlamydiae	Chlamydiales
Chlorobi	Chlorobiales
Chloroflexi	Anaerolineales
Chloroflexi	Ardenticatenales
Chloroflexi	Caldilineales
Chloroflexi	Chloroflexales
Chloroflexi	Dehalococcoidales
Chloroflexi	Herpetosiphonales
Chloroflexi	Ktedonobacterales
Chloroflexi	Sphaerobacterales
Deinococcus-Thermus	Deinococcales
Deinococcus-Thermus	Thermales
Euryarchaeota	Methanomicrobiales
Firmicutes	Bacillales
Firmicutes	Clostridiales
Firmicutes	Erysipelotrichales
Firmicutes	Lactobacillales
Firmicutes	Selenomonadales
Fusobacteria	Fusobacteriales
Gemmatimonadetes	Gemmatimonadales
Ignavibacteriae	Ignavibacteriales
Nitrospirae	Nitrospirales
Planctomycetes	Phycisphaerales
Planctomycetes	Planctomycetales
Proteobacteria	Aeromonadales
Proteobacteria	Alphaproteobacteria_incertae_sedis
Proteobacteria	Alteromonadales
Proteobacteria	Bdellovibrionales
Proteobacteria	Burkholderiales
Proteobacteria	Campylobacterales
Proteobacteria	Caulobacterales
Proteobacteria	Chromatiales
Proteobacteria	Deltaproteobacteria_incertae_sedis
Proteobacteria	Desulfobacterales
Proteobacteria	Desulfovibrionales
Proteobacteria	Desulfuromonadales
Proteobacteria	Enterobacteriales
Proteobacteria	Gallionellales
Proteobacteria	Hydrogenophilales
Proteobacteria	Legionellales
Proteobacteria	Methylococcales
Proteobacteria	Methylophilales
Proteobacteria	Myxococcales
Proteobacteria	Neisseriales
Proteobacteria	Nitrosomonadales
Proteobacteria	Oligoflexales
Proteobacteria	Pseudomonadales
Proteobacteria	Rhizobiales
Proteobacteria	Rhodobacterales
Proteobacteria	Rhodocyclales
Proteobacteria	Rhodospirillales
Proteobacteria	Rickettsiales
Proteobacteria	Sneathiellales
Proteobacteria	Sphingomonadales
Proteobacteria	Sulfuricellales
Proteobacteria	Syntrophobacterales
Proteobacteria	Xanthomonadales
Spirochaetes	Spirochaetales
Tenericutes	Acholeplasmatales
Thaumarchaeota	Nitrososphaerales
Verrucomicrobia	Opitutales
Verrucomicrobia	Verrucomicrobiales
